区長,2,偏重,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
苦境,2,変換,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
苦情,2,変造,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
愚者,2,返済,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
空間,2,勉学,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
空港,2,弁護,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
傾向,2,保全,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
刑務所,2,補,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
兄ちゃん,2,補佐,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
形式,2,募金,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
形態,2,奉祝,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
軽重,2,崩落,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
芸能人,2,放射,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
激写,2,放尿,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
激務,2,蜂起,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
欠陥,2,傍観,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
月間,2,謀議,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
件数,2,防寒,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
検察官,2,防護,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
権威,2,防災,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
研究所,2,没落,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
県立,2,本末転倒,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
見出し,2,摩擦,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
見切り,2,麻酔,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
元勲,2,埋葬,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原案,2,慢心,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原稿,2,満了,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原産,2,魅了,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
玄関,2,密航,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
言いがかり,2,密告,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
言の葉,2,密接,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
古代,2,密造,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
呼び名,2,密売,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
戸籍,2,無駄遣い,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
故人,2,命中,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
胡蝶,2,明記,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
五十路,2,免除,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
後生大事,2,免職,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
後先,2,模,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
後輩,2,猛省,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
御所,2,盲信,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
語源,2,約定,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
語録,2,油断,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
公社,2,癒着,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
口実,2,憂慮,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
恒久,2,有,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
港湾,2,遊戯,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
皇紀,2,郵送,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
皇国,2,融合,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
荒巻,2,予感,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
行政府,2,予期,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
郊外,2,予断,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
項目,2,要約,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
高学歴,2,養殖,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
高官,2,来訪,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
高給,2,落書き,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
高熱,2,乱発,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
合言葉,2,乱舞,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
合弁,2,乱暴,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
合法,2,乱立,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
豪雨,2,立案,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
国営,2,立食,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
国旗,2,立腹,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
国境,2,略称,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
国交,2,流失,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
国務,2,流布,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
国論,2,留守,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
今上,2,留守番,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
懇親,2,緑化,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
根幹,2,冷凍,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
根底,2,礼賛,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
混沌,2,隷属,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
最強,2,歴訪,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在校生,2,練習,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
材料,2,連載,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
財政,2,連戦,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
殺し,2,連想,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
雑魚,2,連打,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
山賊,2,連敗,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
惨劇,2,露出,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
惨事,2,弄,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
賛意,2,浪費,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
仕舞,2,論破,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
使い方,2,論評,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
使命,2,和訳,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
刺身,2,罹患,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
司直,2,罹災,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四面楚歌,2,炸裂,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
始球,2,緘黙,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
姉妹,2,膺懲,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
子分,2,齟齬,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指針,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支部,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
施政,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
死中,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
私企業,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
私人,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
私物,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
紙上,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
資料,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
飼料,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
歯医者,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
事象,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
事大,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
時給,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
自意識,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
自主,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
自縄自縛,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
自腹,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
識者,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
失態,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
実況,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
実績,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
実例,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
写し,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
煮込み,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
社内,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
弱腰,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
弱小,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
主観,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
取り組み,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
取り返し,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
取水,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
手下,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
手元,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
手合い,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
趣旨,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
首領,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
樹木,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
収益,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
収入,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
習慣,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
醜女,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重軽傷,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
祝日,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
出口,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
出身,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
出来損ない,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
遵法,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
順番,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
初夏,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
所存,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
庶民,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
諸々,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
助け,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女王,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女子大,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女帝,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女優,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
序盤,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
除夜の鐘,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商戦,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商店,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
小人,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
小池,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少子化,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
肖像,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
証券,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
証人,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
醤油,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上級,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上古,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上部,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
乗り換え,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
場面,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常習犯,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
情熱,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
植物,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
職務,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
食材,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
侵会,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
心臓,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
振る舞い,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新幹線,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新春,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新風,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
真っ直ぐ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
神経,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
神道,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
親玉,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
親子,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
身の回り,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
人名,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
垂れ流し,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
寸前,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
世代,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
性能,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
成り立ち,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
成果,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
清涼,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
生きがい,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
生き方,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
生まれ変わり,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
生死,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
生態,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
西洋,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
誠意,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
青年,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
石垣,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
石像,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
赤ん坊,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
赤松,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
節度,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
先住民,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
先人,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
先帝,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
戦術,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
線上,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
船舶,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
選対,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鮮女,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鮮領,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
前衛,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
前任,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
善悪,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
祖先,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
素人,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
僧侶,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
総会,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
総務,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
走狗,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
側面,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
即時,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
続き,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
尊厳,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
尊師,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
他山の石,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
多寡,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
多額,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
多数決,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
体力,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
対等,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
代名詞,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大尉,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大学生,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大型,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大祭,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大手,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大当たり,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大半,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大忙し,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大和魂,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第一声,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第一歩,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第三国,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
沢庵,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
沢山,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
誰か,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
誰彼,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
単語,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘆き,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
値段,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
知らん顔,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
知性,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
知的,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
地位,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
地下,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
地検,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
地元民,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
痴呆,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
築地,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
秩序,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
茶番,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中高年,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中小,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中身,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中部,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
著書,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
懲役,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
長期,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
頂点,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
珍味,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
定数,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
帝国,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
帝都,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
敵性,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鉄槌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
典範,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
天頂,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
添氏,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
伝手,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
電源,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
電力,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
土産,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
党内,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
党費,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
党務,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東方,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盗賊,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
当該,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
当方,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
当落,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
逃れ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
動機,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
動物,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
同局,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
同市,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
同志,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
